nfloor,prop,rot,area,wwr,epoch,wall,roof,floor,energy
2,1.765157,0.253945,178.292198,0.2,5,1,1,1,68.022009
2,1.513233,3.116789,139.543896,0.2,5,1,1,1,73.096561
2,1.464642,0.528664,222.336503,0.2,5,1,1,1,63.079542
2,1.034256,2.046958,157.456309,0.2,5,1,1,1,69.352271
2,1.085619,1.614044,132.856836,0.2,5,1,1,1,73.40927
2,1.813715,1.523327,180.860202,0.2,5,1,1,1,68.340556
2,1.040559,0.041206,180.477665,0.2,5,1,1,1,66.361004
2,1.633827,0.525745,184.775277,0.2,5,1,1,1,67.305774
2,1.523966,0.05665,157.538264,0.2,5,1,1,1,70.201481
2,2.068699,3.090906,196.199258,0.2,5,1,1,1,67.148563
2,1.713768,1.318586,181.874549,0.2,5,1,1,1,67.850076
2,1.191543,3.113043,194.020088,0.2,5,1,1,1,64.996275
2,1.360237,1.847534,193.989283,0.2,5,1,1,1,65.403499
2,2.100271,1.81598,185.182524,0.2,5,1,1,1,68.91515
2,1.644133,3.09677,174.641546,0.2,5,1,1,1,68.253069
2,1.309454,1.79906,165.535859,0.2,5,1,1,1,68.636159
2,1.481418,1.3284,198.870962,0.2,5,1,1,1,65.239296
2,1.692048,0.20767,186.4896,0.2,5,1,1,1,66.861999
2,1.074965,1.359116,169.315209,0.2,5,1,1,1,67.706012
2,1.230394,1.36622,196.01814,0.2,5,1,1,1,64.914642
2,1.691125,1.628507,169.804664,0.2,5,1,1,1,69.297271
2,1.762277,1.645793,169.140722,0.2,5,1,1,1,69.652987
2,1.407758,2.651621,190.803783,0.2,5,1,1,1,65.943881
9,1.323155,1.406277,159.212599,0.3,8,1,1,1,43.187059
9,1.668099,1.754035,194.94164,0.3,8,1,1,1,40.633816
9,1.704725,1.754128,197.958147,0.3,8,1,1,1,40.486976
6,1.91683,2.366344,171.557872,0.3,9,1,1,1,45.303426
6,1.886229,0.784813,172.038374,0.3,7,1,1,1,45.202631
6,1.889282,0.795117,171.665426,0.3,9,1,1,1,45.247321
6,1.880994,2.358214,170.119108,0.3,8,1,1,1,45.556418
6,1.87517,0.778231,170.847143,0.3,7,1,1,1,45.288864
6,1.902326,2.36037,168.807167,0.3,9,1,1,1,45.54936
6,1.868613,2.354359,168.987411,0.3,7,1,1,1,45.477439
9,1.425019,1.578637,224.722991,0.2,6,1,1,1,34.225249
9,1.764719,1.021436,177.226088,0.2,6,1,1,1,37.81035
10,1.094166,2.11992,190.37467,0.3,8,1,1,1,38.842679
9,1.740269,2.124987,178.258032,0.2,6,1,1,1,37.662622
10,1.030013,2.090834,190.505336,0.3,8,1,1,1,38.750877
5,1.292667,2.121774,213.360209,0.3,7,1,1,1,42.886553
9,1.758456,1.021402,183.17494,0.2,6,1,1,1,37.296475
7,1.389411,2.121829,263.331231,0.3,9,1,1,1,37.433853
10,1.01519,0.520038,190.516377,0.3,8,1,1,1,38.711916
8,1.360292,1.580286,227.859338,0.3,9,1,1,1,38.477031
7,1.542572,1.580287,212.691564,0.3,9,1,1,1,40.773054
7,1.480363,1.580282,215.640664,0.3,9,1,1,1,40.442877
9,1.552196,1.57051,195.396818,0.3,7,1,1,1,40.099892
8,1.540319,1.570523,196.061652,0.3,7,1,1,1,40.796922
9,1.519682,1.569927,191.832167,0.3,7,1,1,1,40.314991
9,1.560789,1.571794,196.150848,0.3,7,1,1,1,40.059914
9,1.941056,2.124961,205.425771,0.2,6,1,1,1,36.042022
9,1.557408,1.571138,197.63845,0.3,7,1,1,1,39.931185
9,1.394661,2.105301,219.697186,0.3,7,1,1,1,37.529664
10,1.009016,0.528588,194.958623,0.3,8,1,1,1,38.367791
10,1.159691,1.069114,224.877145,0.3,8,1,1,1,36.525494
8,1.275384,2.098637,231.328704,0.3,7,1,1,1,37.511187
9,1.492988,2.120367,199.951311,0.3,7,1,1,1,39.051333
9,1.29904,1.046451,228.329604,0.3,7,1,1,1,36.958642
8,1.905166,1.01679,225.489258,0.3,7,1,1,1,38.904172
9,1.29489,1.052546,234.279998,0.3,1,1,1,1,51.710045
8,1.277794,1.045928,233.077622,0.3,5,1,1,1,42.3821
9,1.257527,1.05678,229.749176,0.3,1,1,1,1,52.070953
9,1.282319,1.06004,227.990324,0.3,1,1,1,1,52.332423
9,1.202219,0.594832,192.066227,0.3,8,1,1,1,39.21843
9,1.220107,1.857777,191.710987,0.3,8,1,1,1,39.737174
9,1.563913,0.001853,277.463674,0.3,8,1,1,1,35.063053
9,1.260924,0.001883,191.672189,0.3,8,1,1,1,39.782541
9,1.274096,0.010737,195.628704,0.3,8,1,1,1,39.477342
9,1.693766,1.565906,182.993549,0.2,6,1,1,1,37.596631
10,1.086704,0.004514,203.2443,0.3,8,1,1,1,38.152163
9,2.067024,1.565898,227.648657,0.2,6,1,1,1,35.415182
5,4.690541,2.338639,565.743964,0.3,7,1,1,1,37.804429
6,4.197841,0.804782,504.434313,0.3,7,1,1,1,36.467026
7,4.165501,0.804982,509.507643,0.3,7,1,1,1,35.008656
6,1.541737,2.581963,237.746941,0.2,6,1,1,1,36.763402
5,1.466967,2.607642,234.472093,0.2,6,1,1,1,38.705573
6,1.492801,0.557532,235.329246,0.2,6,1,1,1,36.799945
6,1.560828,2.58406,231.77752,0.2,6,1,1,1,37.109935
5,1.574525,2.586223,230.662325,0.2,6,1,1,1,39.106858
6,1.549443,0.560449,230.04608,0.2,6,1,1,1,37.18293
5,1.526641,2.586218,239.416967,0.2,6,1,1,1,38.554171
5,1.513969,0.56023,240.849044,0.2,6,1,1,1,38.460108
6,1.533686,2.581144,228.585236,0.2,6,1,1,1,37.231331
5,1.514742,2.581362,237.858784,0.2,6,1,1,1,38.612871
5,1.507179,0.562008,239.114448,0.2,6,1,1,1,38.536407
5,1.48737,2.579585,235.461094,0.2,6,1,1,1,38.690027
5,1.583519,2.580421,229.620515,0.2,6,1,1,1,39.180519
5,1.505267,0.564621,238.803146,0.2,6,1,1,1,38.547537
5,1.472466,2.576972,235.262084,0.2,6,1,1,1,38.674323
5,1.348956,0.56411,260.028843,0.2,6,1,1,1,37.313513
5,1.294286,0.559464,256.375572,0.2,6,1,1,1,37.399445
5,1.376764,2.57253,262.129977,0.2,6,1,1,1,37.2628
5,1.346986,2.575796,265.526185,0.2,6,1,1,1,37.082156
5,1.321575,0.564993,256.495128,0.2,6,1,1,1,37.428688
5,1.324709,2.578568,263.548885,0.2,6,1,1,1,37.134482
5,1.34301,2.587754,264.749695,0.2,6,1,1,1,37.111042
5,1.476408,2.581121,234.512834,0.2,6,1,1,1,38.718524
6,4.682193,2.337553,567.936161,0.3,7,1,1,1,35.955663
5,1.485848,2.579502,238.713314,0.2,6,1,1,1,38.519209
5,1.356183,2.577483,260.437402,0.2,6,1,1,1,37.307048
5,1.506082,0.561172,232.900111,0.2,6,1,1,1,38.857596
7,4.213652,0.804651,509.639924,0.3,7,1,1,1,35.081456
5,1.367335,2.576599,269.18341,0.2,6,1,1,1,36.940269
8,1.697848,1.042042,256.727018,0.2,7,1,1,1,33.816604
9,1.697347,1.575024,187.38697,0.3,7,1,1,1,41.153964
9,1.908949,1.567834,214.9401,0.3,8,1,1,1,39.756782
9,1.912286,1.575392,208.391245,0.3,8,1,1,1,40.246797
6,1.640835,1.024386,221.264486,0.3,7,1,1,1,41.297276
9,1.687263,2.092555,259.63161,0.3,1,1,1,1,50.700467
7,1.498779,1.052323,207.873783,0.3,7,1,1,1,40.529366
7,1.527092,2.095987,205.951557,0.3,7,1,1,1,40.740603
9,1.633969,1.053786,184.491332,0.2,7,1,1,1,37.187838
9,1.581756,1.044677,187.344556,0.2,7,1,1,1,36.836758
9,1.58044,2.092842,190.028001,0.2,7,1,1,1,36.626361
7,1.371734,1.052309,220.196888,0.3,8,1,1,1,39.577397
7,1.630192,1.052279,180.895267,0.3,7,1,1,1,43.115797
9,1.618991,1.052869,192.629198,0.2,7,1,1,1,36.524536
10,2.066321,2.079914,216.125048,0.2,7,1,1,1,35.386074
9,1.219398,1.567263,206.351412,0.3,7,1,1,1,38.577416
9,1.179635,1.572033,193.468559,0.3,7,1,1,1,39.499295
9,1.208802,1.579047,200.538628,0.3,7,1,1,1,38.989991
7,1.299042,1.053623,204.398184,0.3,8,1,1,1,40.510281
7,1.288762,1.037672,167.507844,0.3,8,1,1,1,43.694363
9,1.29346,1.05505,229.656337,0.3,2,1,1,1,52.189367
9,1.701561,1.575162,185.348497,0.3,8,1,1,1,41.562743
9,1.218333,1.551483,203.968541,0.3,7,1,1,1,38.748907
7,1.293255,1.052859,204.255779,0.3,8,1,1,1,40.508177
9,1.678941,1.568603,186.907955,0.3,8,1,1,1,41.36261
7,1.504486,1.04526,201.130567,0.3,7,1,1,1,41.04758
9,1.518698,1.03626,184.066724,0.2,7,1,1,1,36.944174
7,1.812792,1.048123,202.683278,0.3,7,1,1,1,41.78136
7,1.740902,2.09409,190.241761,0.3,7,1,1,1,42.601977
8,2.124221,1.635876,559.500067,0.3,8,1,1,1,30.895168
6,1.46951,1.508747,322.631226,0.3,9,1,1,1,36.876875
6,1.44228,1.64081,327.858686,0.3,8,1,1,1,36.360391
6,1.469948,1.641044,328.383772,0.3,8,1,1,1,36.386415
8,1.809573,1.635879,491.969982,0.3,4,1,1,1,32.412601
6,1.429788,1.507439,333.185318,0.3,8,1,1,1,36.177605
5,1.126728,0.191843,216.197728,0.3,8,1,1,1,42.818744
9,1.813976,1.501368,494.905402,0.3,8,1,1,1,30.580562
6,1.399592,1.775298,576.862527,0.3,8,1,1,1,32.051786
6,1.687914,3.071919,414.848895,0.3,8,1,1,1,34.179292
6,1.607387,1.635122,296.50319,0.3,8,1,1,1,37.746355
6,1.456128,1.635116,332.06797,0.3,8,1,1,1,36.251566
5,1.197542,0.188978,204.008261,0.3,8,1,1,1,43.742182
9,1.764444,1.635888,456.288505,0.3,8,1,1,1,31.060581
6,1.211923,3.071003,540.540659,0.3,8,1,1,1,32.146365
5,1.203836,0.062524,514.252855,0.3,8,1,1,1,34.077078
5,1.385622,1.496678,341.351718,0.3,8,1,1,1,37.642036
6,1.940494,3.080566,759.419064,0.3,9,1,1,1,31.820859
5,1.657289,0.065967,389.529356,0.3,8,1,1,1,36.444118
5,1.047094,2.911375,235.65402,0.3,8,1,1,1,41.559858
5,1.073549,2.902067,231.366988,0.3,8,1,1,1,41.809912
5,1.113273,2.956328,221.474923,0.3,8,1,1,1,42.466541
6,1.414474,1.626908,333.382538,0.3,8,1,1,1,36.151102
6,1.292999,0.064155,536.361367,0.3,8,1,1,1,32.201824
5,4.663908,0.001898,737.655626,0.2,5,1,1,1,35.402126
8,1.322534,1.574705,183.639746,0.3,10,1,1,1,41.507628
8,1.011512,0.011217,286.008612,0.3,10,1,1,1,35.378584
8,1.393614,1.573988,187.859781,0.3,10,1,1,1,41.301636
10,3.703381,1.563337,450.112133,0.3,9,1,1,1,34.071396
5,1.743743,0.212657,191.536768,0.2,5,1,1,1,49.026679
6,1.167998,3.139267,234.849309,0.2,6,1,1,1,36.396209
5,4.295895,1.572005,695.024697,0.2,5,1,1,1,36.221304
7,1.324762,3.133387,181.040404,0.3,10,1,1,1,42.446079
5,1.469188,1.517812,328.887385,0.3,9,1,1,1,38.429248
5,1.609582,1.645368,299.874679,0.3,9,1,1,1,39.625654
6,1.645418,1.502367,335.02595,0.3,9,1,1,1,36.789969
5,1.449679,1.512439,333.44859,0.3,9,1,1,1,38.266355
5,1.583257,1.646981,304.842536,0.3,10,1,1,1,39.387033
7,4.174489,2.113139,1204.001749,0.3,9,1,1,1,30.599813
5,1.078448,3.082917,338.987599,0.3,10,1,1,1,37.646359
8,2.368445,0.104915,329.120024,0.3,9,1,1,1,35.32542
8,2.715775,3.032523,818.280638,0.3,9,1,1,1,29.940788
5,1.848914,1.638554,337.34736,0.3,9,1,1,1,38.802676
5,1.692601,1.512682,368.22588,0.3,9,1,1,1,37.720878
8,1.346586,2.189918,373.678288,0.3,9,1,1,1,33.009808
7,1.450809,3.076502,423.283984,0.3,9,1,1,1,33.15982
10,1.055603,1.635937,269.913557,0.3,9,1,1,1,34.722118
6,1.664,1.527485,329.927849,0.3,9,1,1,1,36.977305
5,1.007759,1.359795,240.827682,0.3,8,1,1,1,41.279602
6,1.886625,1.775692,422.136528,0.3,8,1,1,1,34.592521
6,1.216141,0.063,504.533589,0.3,8,1,1,1,32.523342
6,1.244649,0.061912,504.609825,0.3,8,1,1,1,32.529246
6,1.461253,1.63588,328.439224,0.3,9,1,1,1,36.695337
6,1.461238,1.635926,328.441299,0.3,9,1,1,1,36.694419
6,1.19804,3.076503,511.345344,0.3,9,1,1,1,33.18796
6,1.784876,3.076535,401.180346,0.3,9,1,1,1,35.011135
6,1.197948,3.07654,511.356214,0.3,9,1,1,1,33.185717
6,1.461225,1.63588,328.430938,0.3,9,1,1,1,36.695733
5,1.471546,1.635899,329.60247,0.3,9,1,1,1,38.407424
6,1.576179,1.505716,449.037187,0.3,9,1,1,1,34.389382
6,1.432406,1.635886,321.999291,0.3,9,1,1,1,36.8426
7,1.739145,0.065099,390.90453,0.3,9,1,1,1,33.944892
7,1.190172,0.065102,494.567695,0.3,9,1,1,1,32.208242
6,1.255754,0.074412,322.872996,0.3,9,1,1,1,36.407262
5,1.44225,0.040538,253.937656,0.3,10,1,1,1,40.990399
6,1.243233,0.071005,325.943252,0.3,9,1,1,1,36.313062
6,1.315833,1.505701,425.025927,0.3,9,1,1,1,34.468991
7,1.284648,1.635898,499.422864,0.3,9,1,1,1,32.360863
7,1.297282,3.076487,559.462794,0.3,9,1,1,1,31.659246
7,1.368099,0.929025,299.115454,0.3,9,1,1,1,36.012929
6,1.450004,1.526655,235.674798,0.3,9,1,1,1,40.456838
7,1.225696,2.368476,351.016791,0.3,9,1,1,1,34.341687
5,3.130322,1.635913,777.8454,0.3,9,1,1,1,34.566976
6,3.759104,1.629136,644.185109,0.3,9,1,1,1,34.627394
6,2.131337,1.514466,365.568672,0.3,9,1,1,1,36.798218
6,1.459334,1.504567,331.635127,0.3,8,1,1,1,36.269461
9,1.76469,1.635872,456.369146,0.3,8,1,1,1,31.060563
7,1.467317,2.152428,402.275375,0.3,9,1,1,1,33.512806
7,1.430974,1.624819,337.754401,0.3,9,1,1,1,35.167383
6,1.461128,1.505712,327.283096,0.3,9,1,1,1,36.728966
2,1.013201,2.19259,80.71626,0.2,2,1,1,1,104.216653
2,1.246715,2.778064,76.658111,0.3,2,1,1,1,105.94928
2,1.232665,2.765165,78.526943,0.3,2,1,1,1,104.941309
2,1.736106,2.490581,70.975222,0.2,3,1,1,1,96.37981
2,1.055396,2.537084,58.993873,0.2,3,1,1,1,100.937139
2,1.113481,0.64929,50.138371,0.2,3,1,1,1,107.714418
2,1.132447,0.598476,62.590018,0.2,3,1,1,1,98.697483
2,1.189186,1.297123,64.509398,0.2,4,1,1,1,91.854276
2,1.341668,0.941115,60.237273,0.2,3,1,1,1,101.323796
2,1.029829,0.266333,53.21513,0.2,4,1,1,1,98.570276
2,1.284021,2.200478,63.297062,0.2,3,1,1,1,99.118767
2,1.439637,2.869926,59.411229,0.2,3,1,1,1,102.16349
2,1.171221,0.530176,64.502792,0.2,3,1,1,1,97.523677
2,1.04969,3.054577,69.692358,0.2,3,1,1,1,94.736623
2,1.112703,2.860379,46.002843,0.2,3,1,1,1,111.5691
2,1.719587,0.929925,63.970455,0.2,3,1,1,1,101.255757
2,1.324705,1.297336,66.962888,0.2,3,1,1,1,96.937929
2,1.171567,1.846131,97.972245,0.2,3,1,1,1,83.678544
2,1.441562,2.548967,92.994498,0.2,3,1,1,1,85.746125
2,1.252937,2.55341,59.561988,0.2,3,1,1,1,100.850386
2,1.344881,0.92883,50.189127,0.2,3,1,1,1,108.920012
2,1.19924,0.372501,63.188215,0.2,3,1,1,1,98.295777
2,1.317257,1.846756,68.653581,0.2,3,1,1,1,95.983253
2,1.039631,0.2818,55.177283,0.2,4,1,1,1,97.210004
2,1.413722,0.652794,63.663853,0.2,3,1,1,1,98.90861
2,1.095195,0.653986,101.526769,0.2,7,1,1,1,69.921134
2,1.51043,1.805006,242.091763,0.2,2,1,1,1,71.092178
3,1.977127,0.540399,96.407907,0.2,2,1,1,1,93.037183
3,1.894773,2.601194,95.918359,0.2,2,1,1,1,92.722328
4,1.955574,0.542141,94.05332,0.2,2,1,1,1,89.847914
4,1.892301,2.599452,97.617785,0.2,2,1,1,1,87.946394
2,1.026223,2.117847,90.820856,0.2,1,1,1,1,99.287003
3,1.362135,2.591432,133.396948,0.2,2,1,1,1,78.339153
2,1.018278,2.593117,90.251257,0.2,1,1,1,1,99.486779
3,1.381454,2.583077,130.317525,0.2,2,1,1,1,79.172582
2,1.019374,0.990969,87.040932,0.2,2,1,1,1,100.952291
2,2.395275,2.58169,245.624307,0.2,1,1,1,1,74.67642
4,1.15923,0.113048,111.561785,0.2,4,1,1,1,60.833717
2,1.554212,3.034234,72.01752,0.2,4,1,1,1,89.572377
4,1.202524,1.675759,118.914889,0.2,4,1,1,1,59.332362
2,1.498519,3.025643,75.415377,0.2,4,1,1,1,87.819158
2,2.02333,0.115628,86.856716,0.2,4,1,1,1,85.910406
5,1.330073,1.621454,123.800943,0.2,3,1,1,1,61.399001
4,1.182288,1.664554,145.639054,0.2,2,1,1,1,71.150929
5,1.283338,2.173786,123.598854,0.2,4,1,1,1,55.536937
4,1.566217,2.171249,167.290479,0.2,1,1,1,1,68.518379
2,2.039679,2.015358,67.293329,0.2,4,1,1,1,94.913249
2,1.098727,0.44209,53.612734,0.3,4,1,1,1,101.270138
4,1.551642,2.56621,98.593894,0.2,4,1,1,1,64.726038
4,1.312355,0.96918,127.599167,0.2,4,1,1,1,57.801459
4,1.303513,0.971968,126.754937,0.2,3,1,1,1,63.358374
2,1.211096,2.687409,55.565433,0.2,4,1,1,1,96.802744
5,1.02904,1.190592,86.870851,0.2,5,1,1,1,67.633775
4,1.22462,1.658471,120.105636,0.2,4,1,1,1,59.139243
3,1.393895,2.539811,90.932461,0.2,2,1,1,1,92.195991
4,1.814582,1.623953,109.203836,0.2,4,1,1,1,63.719254
3,1.476288,0.107359,73.513546,0.2,4,1,1,1,78.925574
4,1.303294,0.980406,130.407547,0.2,4,1,1,1,57.249801
3,1.250259,2.763234,53.248847,0.2,4,1,1,1,88.938791
4,1.094659,1.480484,108.034017,0.2,4,1,1,1,61.617234
5,1.324662,1.631755,124.223436,0.2,3,1,1,1,61.283383
5,1.078255,2.753636,98.770713,0.2,2,1,1,1,81.484944
5,1.335084,1.509198,125.441957,0.2,3,1,1,1,61.047231
2,1.191765,0.4772,51.408463,0.3,4,1,1,1,103.025739
4,1.45872,2.695773,105.039437,0.2,4,1,1,1,62.686988
2,1.047577,0.448933,50.205436,0.2,4,1,1,1,100.458982
4,1.304748,0.959984,127.20105,0.2,4,1,1,1,57.859067
3,1.136842,2.098426,56.833018,0.2,2,1,1,1,112.326454
2,1.107814,0.831703,52.357094,0.2,3,1,1,1,106.203564
2,1.331921,0.713488,80.555071,0.2,4,1,1,1,84.717498
2,1.019407,0.844675,63.129149,0.2,4,1,1,1,92.360289
2,1.176504,2.146255,72.264263,0.2,4,1,1,1,88.018299
2,1.443937,0.372559,62.192051,0.2,5,1,1,1,97.242318
2,1.335239,2.556919,65.877624,0.2,4,1,1,1,91.186154
2,1.354416,2.750287,57.413668,0.2,3,1,1,1,102.497147
2,2.494957,0.381744,46.779263,0.2,5,1,1,1,116.011567
2,1.029895,2.57572,61.877121,0.2,4,1,1,1,92.861739
2,1.062545,0.496626,78.808926,0.2,4,1,1,1,85.143828
2,1.186667,2.644967,46.460362,0.2,4,1,1,1,104.380418
2,1.049314,2.51333,57.570494,0.2,4,1,1,1,95.79114
3,2.882329,1.928621,521.001012,0.2,1,1,1,1,51.758668
2,2.913324,2.750428,53.980004,0.2,4,1,1,1,109.834673
2,1.100665,0.261985,94.999893,0.2,4,1,1,1,79.638087
2,1.451583,0.311581,63.119487,0.2,4,1,1,1,93.6436
2,1.250125,1.259215,75.238471,0.2,3,1,1,1,92.473156
2,1.133868,2.863803,53.859502,0.2,4,1,1,1,98.251816
2,1.018113,0.28176,60.336958,0.2,4,1,1,1,93.946088
2,1.052357,1.850336,56.919343,0.2,4,1,1,1,96.069481
2,1.160647,0.248029,87.07158,0.2,4,1,1,1,82.256246
2,1.075578,1.311053,56.719858,0.2,4,1,1,1,96.221475
2,1.598115,2.871013,74.753331,0.2,4,1,1,1,88.586174
2,1.121101,1.294159,114.790071,0.2,4,1,1,1,74.568375
2,1.107662,1.852014,91.799319,0.2,4,1,1,1,80.58149
2,1.131291,1.301628,97.608407,0.2,3,1,1,1,83.72348
2,1.096424,0.613526,50.889492,0.2,4,1,1,1,100.570002
2,1.139429,0.271521,53.968827,0.2,4,1,1,1,98.200418
2,1.123398,2.881094,53.541959,0.2,3,1,1,1,105.087017
2,1.13465,0.24614,52.117283,0.2,4,1,1,1,99.518653
2,1.131364,2.522985,52.919475,0.2,4,1,1,1,99.13699
2,1.153378,0.274282,57.743943,0.2,4,1,1,1,95.72382
2,1.193574,2.678856,84.040328,0.2,4,1,1,1,83.430828
2,1.44125,2.866452,84.765067,0.2,4,1,1,1,83.9195
2,1.498308,2.473516,80.897984,0.2,4,1,1,1,85.09259
2,1.00391,2.205036,54.493864,0.2,4,1,1,1,97.777831
2,1.029374,2.293313,50.791639,0.2,4,1,1,1,100.435312
2,1.056143,0.581306,71.983355,0.2,4,1,1,1,87.761588
2,2.221573,2.078687,57.712445,0.2,4,1,1,1,102.089751
2,1.146013,0.731116,52.681064,0.2,3,1,1,1,106.12869
2,1.050715,0.748817,91.554075,0.2,3,1,1,1,85.652659
2,1.757317,2.240211,38.97404,0.2,4,1,1,1,115.758851
2,1.670156,2.344872,55.814555,0.2,4,1,1,1,99.829265
2,1.527726,2.434655,64.917054,0.2,4,1,1,1,93.348843
2,1.292952,2.491009,48.830517,0.2,4,1,1,1,102.967584
2,1.011203,2.306211,61.187469,0.3,3,1,1,1,102.567102
2,1.076811,0.558598,53.524604,0.2,4,1,1,1,98.527623
2,1.220565,2.609844,77.52447,0.2,4,1,1,1,86.018692
2,1.552248,0.861778,60.781702,0.2,4,1,1,1,95.825221
2,1.010071,0.73649,61.957664,0.2,3,1,1,1,99.186149
4,2.329667,2.437483,147.224248,0.2,3,1,1,1,62.857079
5,2.296205,2.417895,142.510762,0.2,3,1,1,1,60.884574
2,1.66042,0.796721,52.285534,0.2,4,1,1,1,102.357113
2,1.007551,0.736433,61.048432,0.2,4,1,1,1,93.519843
2,1.702735,0.901382,80.104731,0.3,4,1,1,1,90.250123
2,2.09811,1.72766,303.857137,0.2,2,1,1,1,68.080349
3,3.374575,0.666847,186.245079,0.2,2,1,1,1,77.764704
2,2.51008,0.680088,258.858733,0.2,3,1,1,1,63.973321
5,3.625376,2.205374,337.821552,0.2,1,1,1,1,55.526104
6,1.169052,0.929619,149.455353,0.2,1,1,1,1,66.073148
4,1.275412,1.924318,183.805534,0.2,3,1,1,1,54.16468
3,1.272157,1.220254,182.992422,0.2,3,1,1,1,58.806607
3,1.268728,1.920635,181.760856,0.2,3,1,1,1,58.947114
3,1.221999,1.923184,185.398392,0.2,3,1,1,1,58.433062
3,1.292617,1.922199,178.848164,0.2,3,1,1,1,59.351717
2,2.243241,2.15928,319.127367,0.2,1,1,1,1,67.809463
4,1.51533,2.667269,72.282784,0.2,1,1,1,1,99.334908
3,1.505116,1.815425,106.695778,0.2,1,1,1,1,86.995481
2,1.661122,3.137072,185.624519,0.2,3,1,1,1,68.449993
2,1.080506,1.475663,52.920428,0.2,3,1,1,1,105.377373
3,1.287302,1.221539,182.79417,0.2,3,1,1,1,58.859292
2,1.03186,1.570055,53.33512,0.2,3,1,1,1,105.053153
2,1.125208,1.774483,69.37941,0.2,3,1,1,1,95.075226
5,1.07713,1.995081,144.432909,0.2,2,1,1,1,68.776106
3,1.232008,1.921935,184.200902,0.2,3,1,1,1,58.588566
5,2.381022,2.436161,141.736487,0.2,3,1,1,1,61.406429
2,1.244501,0.485671,49.990331,0.2,4,1,1,1,101.631463
3,2.393025,0.984806,140.19092,0.2,3,1,1,1,69.350964
2,1.696684,0.497103,60.394533,0.2,4,1,1,1,96.791964
2,1.201311,0.930543,71.9438,0.2,3,1,1,1,93.915543
2,1.352409,2.574378,84.176237,0.2,3,1,1,1,89.303057
2,1.357424,0.297256,48.922,0.2,4,1,1,1,102.784087
4,1.84484,0.987132,128.023355,0.2,3,1,1,1,64.874069
2,1.141337,0.267178,53.937604,0.2,4,1,1,1,98.224129
2,1.01838,2.007308,60.698818,0.2,3,1,1,1,100.00327
3,2.186022,0.981543,153.107851,0.2,3,1,1,1,66.040316
2,1.076861,2.007257,102.740892,0.2,4,1,1,1,77.413355
5,2.3686,1.130571,145.693891,0.2,3,1,1,1,61.104903
2,1.331628,1.914613,79.475536,0.2,4,1,1,1,85.391496
3,2.186991,0.987751,151.077838,0.2,3,1,1,1,66.398988
5,2.393899,0.712388,142.84369,0.2,3,1,1,1,61.253436
3,2.194207,2.159251,150.119347,0.2,3,1,1,1,66.591599
3,2.191955,2.173371,156.079298,0.2,3,1,1,1,65.55318
5,2.370232,1.848753,140.313899,0.2,3,1,1,1,62.296571
3,2.211881,0.980631,151.40633,0.2,3,1,1,1,66.443349
2,1.097733,2.509353,78.690166,0.3,4,1,1,1,88.241333
5,2.329584,2.008921,143.710548,0.2,3,1,1,1,61.301265
4,1.884813,0.992544,127.190879,0.2,4,1,1,1,59.555857
2,1.010972,2.3061,61.871277,0.3,4,1,1,1,96.287229
5,2.378998,1.29669,141.171266,0.2,3,1,1,1,62.173456
2,1.327166,0.527683,67.061864,0.2,4,1,1,1,91.170046
2,1.048444,1.297261,107.747469,0.2,4,1,1,1,76.145722
5,2.391338,2.014885,143.01104,0.2,3,1,1,1,61.726515
3,2.164141,0.967208,152.429886,0.2,3,1,1,1,66.048173
2,1.121848,0.258959,45.889968,0.3,4,1,1,1,108.167164
2,1.069866,2.86541,51.176056,0.2,4,1,1,1,100.1016
2,1.120413,1.865837,85.201291,0.2,3,1,1,1,87.971113
2,1.41821,1.328325,106.554125,0.3,3,1,1,1,84.402833
2,1.082157,0.268949,108.711034,0.2,4,1,1,1,75.956205
2,1.392626,0.913366,64.281406,0.3,4,1,1,1,96.196492
3,1.31299,2.896382,96.393632,0.2,3,1,1,1,75.539833
2,1.034324,1.84027,83.823561,0.2,3,1,1,1,88.427179
2,1.698126,2.872119,67.509002,0.2,3,1,1,1,98.686778
2,1.573271,0.28162,77.531113,0.2,4,1,1,1,87.284105
2,1.138033,0.261944,54.550868,0.2,4,1,1,1,97.792746
2,1.489911,2.573757,82.322921,0.2,4,1,1,1,84.440847
2,1.074918,3.059954,52.609491,0.3,4,1,1,1,102.411092
2,1.124813,0.273775,91.691439,0.2,4,1,1,1,80.682294
2,1.348419,2.914222,129.652342,0.2,4,1,1,1,72.100585
2,1.187518,2.968918,65.68046,0.2,4,1,1,1,91.306199
2,1.098974,2.849202,50.809228,0.2,4,1,1,1,100.025655
2,1.068681,0.451764,43.239538,0.3,4,1,1,1,110.043654
2,1.100261,0.263448,58.363915,0.3,3,1,1,1,104.554669
2,1.064582,1.870648,83.291316,0.2,3,1,1,1,88.653524
2,1.026045,0.271659,89.688112,0.2,4,1,1,1,81.202274
2,1.096744,1.963009,99.5604,0.2,4,1,1,1,78.189072
2,1.537413,1.864618,81.643193,0.2,4,1,1,1,85.349008
2,1.274997,2.776708,54.149895,0.2,6,1,1,1,87.012741
2,3.346627,2.785695,58.66871,0.2,3,1,1,1,115.364618
2,1.146573,0.277629,111.740902,0.2,4,1,1,1,75.334398
2,1.287988,0.371614,54.858273,0.2,9,1,1,1,84.857313
